league_name,matchID,homeID,home_name,awayID,away_name,predictedTeam,winningTeam,betting_score,MCS,LTAS,normalized_LTAS,TTAS,normalized_TTAS,MCS_CW,LTAS_CW,TTAS_CW,Prob_Draw,Prob_Away_Win,Prob_Home_Win,odds_ft_1,odds_ft_x,odds_ft_2
england_efl_league_one,7477976_2024/2025,208,Burton Albion,266,Wycombe Wanderers,266,-1,0.8087737843551797,0.6606060606060606,0.7441860465116279,0.7441860465116279,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.25757575757575757,0.6606060606060606,0.08181818181818182,0,0,0
england_efl_league_one,7477977_2024/2025,254,Crawley Town,1021,Lincoln City,1021,-1,0.6053646934460888,0.7181818181818183,0.7441860465116279,0.7441860465116279,40.0,0.4,0.37499999999999994,0.25,0.37499999999999994,0.21818181818181817,0.7181818181818183,0.06363636363636363,0,0,0
england_efl_league_one,7477979_2024/2025,268,Exeter City,219,Reading,268,-1,0.6412306025369978,0.6424242424242423,0.7441860465116279,0.7441860465116279,57.14,0.5714,0.37499999999999994,0.25,0.37499999999999994,0.2545454545454545,0.10303030303030303,0.6424242424242423,0,0,0
england_efl_league_one,7477980_2024/2025,255,Leyton Orient,212,Rotherham United,212,-1,0.5932601479915433,0.5303030303030303,0.7441860465116279,0.7441860465116279,55.56,0.5556,0.37499999999999994,0.25,0.37499999999999994,0.2909090909090909,0.5303030303030303,0.17878787878787877,0,0,0
england_efl_league_one,7477982_2024/2025,250,Peterborough United,228,Blackpool,228,-1,0.6343419661733614,0.44545454545454544,0.7441860465116279,0.7441860465116279,75.0,0.75,0.37499999999999994,0.25,0.37499999999999994,0.3090909090909091,0.44545454545454544,0.24545454545454548,0,0,0
england_efl_league_one,7477983_2024/2025,258,Stevenage,261,Cambridge United,258,-1,0.7056487843551796,0.7606060606060606,0.7441860465116279,0.7441860465116279,62.5,0.625,0.37499999999999994,0.25,0.37499999999999994,0.2121212121212121,0.02727272727272727,0.7606060606060606,0,0,0
england_efl_league_one,7477985_2024/2025,3143,Stockport County,242,Northampton Town,3143,-1,0.5319987843551797,0.4939393939393939,0.7441860465116279,0.7441860465116279,42.86,0.4286,0.37499999999999994,0.25,0.37499999999999994,0.3,0.20606060606060606,0.4939393939393939,0,0,0
england_efl_league_one,7477986_2024/2025,221,Wigan Athletic,267,Mansfield Town,267,-1,0.5417283298097251,0.4484848484848485,0.7441860465116279,0.7441860465116279,50.0,0.5,0.37499999999999994,0.25,0.37499999999999994,0.3424242424242424,0.4484848484848485,0.2090909090909091,0,0,0
england_efl_league_one,7477988_2024/2025,1837,Wrexham,217,Huddersfield Town,1837,-1,0.7780919661733614,0.5787878787878789,0.7441860465116279,0.7441860465116279,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.2545454545454545,0.16666666666666666,0.5787878787878789,0,0,0
england_efl_league_one,7719518_2024/2025,206,Birmingham City,226,Bolton Wanderers,206,-1,0.7246828752642706,0.4363636363636364,0.7441860465116279,0.7441860465116279,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.3090909090909091,0.2545454545454545,0.4363636363636364,0,0,0
